t_s,vx_raw,vx_filt
31.187924289,0.206397086381912,0.205265265938704
31.197924697,0.205400004982948,0.205391776453305
31.207920678,0.205400004982948,0.205479495732971
31.217921136,0.205400004982948,0.205540846252354
31.227924121,0.205400004982948,0.205588166128031
31.237908964,0.205400004982948,0.205630963214652
31.247931465,0.205400004982948,0.205674813805047
31.257916469,0.206397086381912,0.205721716499905
31.26792814,0.205400004982948,0.205773097516945
31.277917722,0.205400004982948,0.205831439560335
31.28791648,0.205400004982948,0.205896533031411
31.297916042,0.206397086381912,0.205961608491371
31.307913537,0.206397086381912,0.206015985425291
31.317937154,0.206397086381912,0.206051716576187
31.327914012,0.206397086381912,0.2060677937499
31.337920219,0.206397086381912,0.206070720748125
31.347946596,0.205400004982948,0.206072786637217
31.35791407,0.206397086381912,0.206087920064142
31.367917924,0.206397086381912,0.206128862390214
31.377949024,0.205400004982948,0.206208030848353
31.387924311,0.206397086381912,0.206336521355917
31.397915389,0.205400004982948,0.206519680973931
31.407969861,0.207394182682037,0.206754333961119
31.417911232,0.206397086381912,0.207030213579086
31.427914209,0.207394182682037,0.207333015744083
31.437917162,0.207394182682037,0.207645305512805
31.447915329,0.209388360381126,0.207948205278189
31.457926527,0.207394182682037,0.20822685144003
31.467938504,0.209388360381126,0.208473371290129
31.477916114,0.209388360381126,0.208686345036973
31.487916059,0.208391278982162,0.208872196992053
31.497945226,0.209388360381126,0.20904457738231
31.507925424,0.208391278982162,0.20921896953174
31.517926175,0.21038544178009,0.209408880491128
31.52790004,0.208391278982162,0.209625963851134
